prop_id,click_bool_rate,booking_bool_rate
53341,0.11727616645649433,0.08827238335435057
56880,0.056296296296296296,0.03851851851851852
59526,0.05099150141643059,0.04107648725212465
63762,0.04498269896193772,0.02768166089965398
64777,0.02186878727634195,0.017892644135188866
65606,0.0893854748603352,0.06564245810055866
68914,0.03424657534246575,0.02910958904109589
74474,0.039936102236421724,0.03035143769968051
81437,0.03460207612456748,0.02249134948096886
88096,0.07171314741035857,0.05444887118193891
88218,0.08977900552486189,0.06353591160220995
89073,0.045813586097946286,0.0315955766192733
91206,0.022857142857142857,0.005714285714285714
95166,0.04234527687296417,0.030944625407166124
95307,0.1116951379763469,0.09329829172141918
97247,0.022641509433962263,0.011320754716981131
107872,0.016863406408094434,0.008431703204047217
111000,0.023734177215189875,0.015822784810126583
113349,0.044642857142857144,0.029336734693877552
114766,0.01340033500837521,0.005025125628140704
122844,0.0025974025974025974,0.0025974025974025974
4328,0.058823529411764705,0.029411764705882353
8561,0.0,0.0
10028,0.0,0.0
16752,0.0,0.0
18832,0.16666666666666666,0.16666666666666666
23432,0.0,0.0
24812,0.06666666666666667,0.06666666666666667
25334,0.0,0.0
49811,0.0,0.0
52028,0.0,0.0
58227,0.0,0.0
59210,0.09615384615384616,0.09615384615384616
59487,0.21428571428571427,0.07142857142857142
60812,0.0,0.0
71360,0.15384615384615385,0.15384615384615385
86038,0.05128205128205128,0.05128205128205128
88627,0.02040816326530612,0.0
89551,0.0,0.0
90259,0.12,0.04
97467,0.0,0.0
104970,0.0,0.0
108979,0.11764705882352941,0.11764705882352941
123764,0.0,0.0
124203,0.037037037037037035,0.0
133131,0.03333333333333333,0.0
136411,0.1,0.0
138947,0.07692307692307693,0.038461538461538464
7008,0.017543859649122806,0.0
8005,0.025925925925925925,0.014814814814814815
9466,0.041666666666666664,0.0
23413,0.06077348066298342,0.055248618784530384
24847,0.030303030303030304,0.02356902356902357
28313,0.03825136612021858,0.00546448087431694
30810,0.015151515151515152,0.010101010101010102
46466,0.042105263157894736,0.021052631578947368
48277,0.065,0.04
49652,0.0,0.0
57774,0.0,0.0
58677,0.04878048780487805,0.0
59454,0.025078369905956112,0.006269592476489028
62869,0.02127659574468085,0.02127659574468085
65019,0.051094890510948905,0.040145985401459854
65538,0.0390625,0.0234375
78613,0.02877697841726619,0.019184652278177457
80311,0.0053475935828877,0.0
80823,0.018518518518518517,0.0
84477,0.0,0.0
86602,0.028901734104046242,0.028901734104046242
93055,0.06048387096774194,0.04435483870967742
94478,0.034782608695652174,0.008695652173913044
95549,0.014285714285714285,0.014285714285714285
99221,0.03900709219858156,0.03546099290780142
102003,0.07339449541284404,0.05504587155963303
129396,0.05357142857142857,0.03571428571428571
134188,0.07637231503579953,0.057279236276849645
138069,0.10106382978723404,0.0851063829787234
138466,0.0,0.0
140545,0.042735042735042736,0.0
796,0.029411764705882353,0.0
1404,0.043478260869565216,0.043478260869565216
4778,0.07909604519774012,0.062146892655367235
8867,0.05,0.025
9975,0.05,0.05
10619,0.0379746835443038,0.012658227848101266
14263,0.046511627906976744,0.0
16311,0.018867924528301886,0.0
17635,0.0136986301369863,0.0136986301369863
35829,0.06153846153846154,0.046153846153846156
42404,0.09230769230769231,0.06153846153846154
46114,0.0,0.0
57086,0.04597701149425287,0.011494252873563218
57094,0.0,0.0
63794,0.0335195530726257,0.025139664804469275
69846,0.0,0.0
75990,0.0,0.0
81628,0.019230769230769232,0.019230769230769232
85898,0.0,0.0
88134,0.03571428571428571,0.03571428571428571
89772,0.03125,0.03125
90162,0.0,0.0
92758,0.0625,0.045454545454545456
94709,0.02,0.013333333333333334
98018,0.0,0.0
105959,0.05813953488372093,0.046511627906976744
107239,0.0,0.0
115379,0.0,0.0
126217,0.0,0.0
132031,0.0,0.0
132184,0.02,0.0
136147,0.07692307692307693,0.0641025641025641
137694,0.0,0.0
139899,0.0,0.0
39748,0.01735357917570499,0.008676789587852495
62168,0.027982326951399118,0.016200294550810016
77465,0.005856515373352855,0.0029282576866764276
80251,0.017509727626459144,0.009727626459143969
117751,0.031545741324921134,0.00946372239747634
131344,0.009009009009009009,0.005405405405405406
2336,0.08771929824561403,0.043859649122807015
13221,0.05555555555555555,0.012345679012345678
22457,0.025423728813559324,0.0
23982,0.007874015748031496,0.0
35556,0.09615384615384616,0.08653846153846154
43978,0.007194244604316547,0.0
47427,0.08823529411764706,0.058823529411764705
50303,0.0763888888888889,0.0625
53480,0.047619047619047616,0.047619047619047616
66733,0.024390243902439025,0.018292682926829267
69539,0.06349206349206349,0.03968253968253968
78911,0.02512562814070352,0.010050251256281407
81352,0.07368421052631578,0.042105263157894736
87171,0.07407407407407407,0.046296296296296294
100267,0.025,0.008333333333333333
104927,0.029197080291970802,0.014598540145985401
109770,0.0,0.0
114442,0.01818181818181818,0.0
116668,0.08403361344537816,0.07563025210084033
123055,0.06936416184971098,0.046242774566473986
126555,0.05102040816326531,0.04081632653061224
128481,0.11564625850340136,0.08843537414965986
136658,0.006666666666666667,0.006666666666666667
138447,0.0,0.0
458,0.058823529411764705,0.05429864253393665
1712,0.04736842105263158,0.031578947368421054
2657,0.025,0.025
15938,0.0273972602739726,0.0273972602739726
18216,0.016129032258064516,0.0
19447,0.0,0.0
21517,0.15948275862068967,0.11637931034482758
32009,0.015625,0.0
41873,0.032,0.032
42061,0.0,0.0
42916,0.032467532467532464,0.032467532467532464
46540,0.008064516129032258,0.0
47080,0.010416666666666666,0.010416666666666666
48500,0.021739130434782608,0.010869565217391304
50123,0.12626262626262627,0.08585858585858586
62613,0.0,0.0
63047,0.0,0.0
66224,0.0,0.0
74647,0.049019607843137254,0.0392156862745098
75171,0.04819277108433735,0.024096385542168676
76295,0.0,0.0
93659,0.017543859649122806,0.0
107667,0.02127659574468085,0.02127659574468085
109323,0.00847457627118644,0.0
112527,0.03816793893129771,0.022900763358778626
113211,0.02197802197802198,0.0
120283,0.023809523809523808,0.0
125515,0.0,0.0
133913,0.05454545454545454,0.03636363636363636
134458,0.0,0.0
137571,0.04040404040404041,0.020202020202020204
2543,0.025454545454545455,0.014545454545454545
6100,0.013043478260869565,0.013043478260869565
10900,0.013513513513513514,0.009009009009009009
14198,0.005917159763313609,0.005917159763313609
15930,0.03278688524590164,0.012295081967213115
24525,0.04529616724738676,0.024390243902439025
31286,0.0335195530726257,0.013966480446927373
35204,0.017123287671232876,0.00684931506849315
43528,0.04044117647058824,0.022058823529411766
52289,0.019867549668874173,0.013245033112582781
59632,0.011049723756906077,0.0055248618784530384
62251,0.05573770491803279,0.022950819672131147
64130,0.02564102564102564,0.014245014245014245
68230,0.03482587064676617,0.02736318407960199
70519,0.07211538461538461,0.04807692307692308
72928,0.058823529411764705,0.029411764705882353
76075,0.0967741935483871,0.06129032258064516
79339,0.046822742474916385,0.026755852842809364
80611,0.026392961876832845,0.011730205278592375
82935,0.0273972602739726,0.0136986301369863
85044,0.020689655172413793,0.013793103448275862
85599,0.048484848484848485,0.03333333333333333
88624,0.09254498714652956,0.08226221079691516
93150,0.06376811594202898,0.0463768115942029
96751,0.008695652173913044,0.008695652173913044
99942,0.11764705882352941,0.08823529411764706
101480,0.0778816199376947,0.0529595015576324
117788,0.03870967741935484,0.035483870967741936
125168,0.013201320132013201,0.009900990099009901
131454,0.08013937282229965,0.05226480836236934
132562,0.0379746835443038,0.029535864978902954
136743,0.026737967914438502,0.0213903743315508
138185,0.08913649025069638,0.06685236768802229
1709,0.03508771929824561,0.023391812865497075
2134,0.0,0.0
7632,0.0070921985815602835,0.0070921985815602835
8759,0.020833333333333332,0.010416666666666666
13449,0.1,0.08333333333333333
17653,0.018518518518518517,0.0
23072,0.047619047619047616,0.015873015873015872
23304,0.02531645569620253,0.02531645569620253
31165,0.0392156862745098,0.0196078431372549
44957,0.08888888888888889,0.05
47040,0.014925373134328358,0.0
52945,0.023668639053254437,0.023668639053254437
64954,0.010638297872340425,0.010638297872340425
65242,0.035211267605633804,0.02112676056338028
67637,0.010869565217391304,0.0
77241,0.020618556701030927,0.0
79005,0.0,0.0
81292,0.052083333333333336,0.03125
84746,0.1048951048951049,0.09090909090909091
88406,0.11450381679389313,0.10687022900763359
91242,0.01910828025477707,0.01910828025477707
92824,0.07547169811320754,0.05660377358490566
100842,0.022900763358778626,0.007633587786259542
102019,0.0,0.0
114182,0.00980392156862745,0.00980392156862745
117143,0.016666666666666666,0.016666666666666666
122772,0.06481481481481481,0.05555555555555555
125035,0.026143790849673203,0.013071895424836602
130494,0.0,0.0
133977,0.02564102564102564,0.02564102564102564
138162,0.08074534161490683,0.06832298136645963
132,0.03333333333333333,0.03333333333333333
